,title,price,rating,image,description,url
20,"Sony WH-CH720N Noise Canceling Wireless Headphones Bluetooth Over The Ear Headset with Microphone and Alexa Built-in, Black New",$66.00,4.5 ,https://m.media-amazon.com/images/I/51rpbVmi9XL.__AC_SX300_SY300_QL70_FMwebp_.jpg,"Turn down the world's noise with the long-lasting noise cancellation performance. Featuring Dual Noise Sensor technology and an Integrated Processor V1, the WH-CH720N allows you to fully immerse yourself in music without any distractions. Ergonomically designed to be lightweight, comfortable, and with up to 35 hours of battery life, you’ll almost forget you’re wearing it.",https://www.amazon.com/Sony-WH-CH720N-Canceling-Headphones-Microphone/dp/B0BS1QCFHX/ref=sr_1_20?dib=eyJ2IjoiMSJ9.pCIyXyl6jitR9GPiizoNP8R6Rp2wdTu29Doa5k1Y0WQ3Y80RWmkZFGRvQ2gqEeVlPaW55KUlcwj8iC3riUn2dipc2L9K9GZUdRHe6JXaNy9yWgFMoHzElIiDtrAimhGvpXv13bbGps0aYAof51YiLAD-bqsafXT_l-hEx6cYf4sb6imXTgPyFeGrj6CraTFSw2ULITEdhIEkt3a8s7XXfnBKrXBEVVrI9SkZk1DEyUZZIhCd1ikrjY1g4kpQOslUyrEBBlJKU-rO1ug6M6r1aqIvIZ56MXTB_VcW3Eg9a2g.OoJ4li1pLUy1ifrOMzLOJEAMppLVpgPbtSYMRnScCi0&dib_tag=se&keywords=bose&qid=1710589484&s=aht&sr=1-20
21,"TOZO HT2 Hybrid Active Noise Cancelling Headphones, Wireless Over Ear Bluetooth Headphones, 60H Playtime, Hi-Res Audio Custom EQ via App Deep Bass Comfort Fit Ear Cups, for Home Office Travel",$49.99,4.6 ,https://m.media-amazon.com/images/I/71A2MkKuuWL.__AC_SX300_SY300_QL70_FMwebp_.jpg,,https://www.amazon.com/TOZO-HT2-Cancelling-Headphones-Bluetooth/dp/B07KY8G9NM/ref=sr_1_21?dib=eyJ2IjoiMSJ9.pCIyXyl6jitR9GPiizoNP8R6Rp2wdTu29Doa5k1Y0WQ3Y80RWmkZFGRvQ2gqEeVlPaW55KUlcwj8iC3riUn2dipc2L9K9GZUdRHe6JXaNy9yWgFMoHzElIiDtrAimhGvpXv13bbGps0aYAof51YiLAD-bqsafXT_l-hEx6cYf4sb6imXTgPyFeGrj6CraTFSw2ULITEdhIEkt3a8s7XXfnBKrXBEVVrI9SkZk1DEyUZZIhCd1ikrjY1g4kpQOslUyrEBBlJKU-rO1ug6M6r1aqIvIZ56MXTB_VcW3Eg9a2g.OoJ4li1pLUy1ifrOMzLOJEAMppLVpgPbtSYMRnScCi0&dib_tag=se&keywords=bose&qid=1710589484&s=aht&sr=1-21
22,"Professional Bose On Ear Replacement Ear Pads, Bose OE2 Replacement Ear Pads, Fits Bose Over-Ear 2(OE2, OE2i) ONLY, Soft Leather & Memory Foam, by Krone Kalpasmos – Blue Scrim, Black",$12.99,4.8 ,https://m.media-amazon.com/images/I/71xM8KdamSL.__AC_SX300_SY300_QL70_FMwebp_.jpg,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4Mjc2NjI2NjY3Nzk1MDc1OjE3MTA1ODk0ODQ6c3BfYnRmOjIwMDE3NjA0OTE2MDE5ODo6MDo6&url=%2FProfessional-Replacement-Over-Ear-Krone-Kalpasmos%2Fdp%2FB0BVQMS1R3%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.pCIyXyl6jitR9GPiizoNP8R6Rp2wdTu29Doa5k1Y0WQ3Y80RWmkZFGRvQ2gqEeVlPaW55KUlcwj8iC3riUn2dipc2L9K9GZUdRHe6JXaNy9yWgFMoHzElIiDtrAimhGvpXv13bbGps0aYAof51YiLAD-bqsafXT_l-hEx6cYf4sb6imXTgPyFeGrj6CraTFSw2ULITEdhIEkt3a8s7XXfnBKrXBEVVrI9SkZk1DEyUZZIhCd1ikrjY1g4kpQOslUyrEBBlJKU-rO1ug6M6r1aqIvIZ56MXTB_VcW3Eg9a2g.OoJ4li1pLUy1ifrOMzLOJEAMppLVpgPbtSYMRnScCi0%26dib_tag%3Dse%26keywords%3Dbose%26qid%3D1710589484%26s%3Daht%26sr%3D1-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
23,"BERIBES Upgraded Hybrid Active Noise Cancelling Headphones with Transparent Modes,70H Playtime Bluetooth Headphones Wireless Bluetooth with Mic, Deep Bass,3.5MM Cable,Soft-Earpads,Fast Charging-Black",$41.99,4.4 ,https://m.media-amazon.com/images/I/714SLdK9+LL._AC_SY300_SX300_.jpg,,https://www.amazon.com/BERIBES-Cancelling-Transparent-Soft-Earpads-Charging-Black/dp/B0CDC4X65Q/ref=sr_1_23?dib=eyJ2IjoiMSJ9.pCIyXyl6jitR9GPiizoNP8R6Rp2wdTu29Doa5k1Y0WQ3Y80RWmkZFGRvQ2gqEeVlPaW55KUlcwj8iC3riUn2dipc2L9K9GZUdRHe6JXaNy9yWgFMoHzElIiDtrAimhGvpXv13bbGps0aYAof51YiLAD-bqsafXT_l-hEx6cYf4sb6imXTgPyFeGrj6CraTFSw2ULITEdhIEkt3a8s7XXfnBKrXBEVVrI9SkZk1DEyUZZIhCd1ikrjY1g4kpQOslUyrEBBlJKU-rO1ug6M6r1aqIvIZ56MXTB_VcW3Eg9a2g.OoJ4li1pLUy1ifrOMzLOJEAMppLVpgPbtSYMRnScCi0&dib_tag=se&keywords=bose&qid=1710589484&s=aht&sr=1-23
24,"Bose QuietComfort 25 Acoustic Noise Cancelling Headphones for Apple Devices, Triple Black (wired, 3.5mm)",$169.95,4.2 ,https://m.media-amazon.com/images/I/71aoFaqNyUL.__AC_SX300_SY300_QL70_FMwebp_.jpg,"Quiet Comfort 25 Acoustic Noise Cancelling headphones are the best-performing around-ear headphones from Bose. They give you crisp, powerful sound-and quiet that lets you hear your music better. Bose advances its industry-leading headphones with the latest proprietary Bose Active EQ and TriPort technology, giving the music you love deep, clear sound. At the same time, Bose noise cancelling technology monitors the noise around you and cancels it out, helping you focus on what you want to hear-whether it's your music, your calls or simply peace and quiet. With a distinctive design and this sophisticated special edition color, these headphones look as good as they sound. They're also comfortable, durably made and easy to stow, with ear cups that pivot to fit in a small carrying case. Customized for Apple devices. Included: Quiet Comfort 25 headphones; 56-inch QC25 inline remote and microphone cable; airline adapter; carrying case; AAA battery.",https://www.amazon.com/Bose-QuietComfort-Acoustic-Cancelling-Headphones/dp/B0117RFP0Y/ref=sr_1_24?dib=eyJ2IjoiMSJ9.pCIyXyl6jitR9GPiizoNP8R6Rp2wdTu29Doa5k1Y0WQ3Y80RWmkZFGRvQ2gqEeVlPaW55KUlcwj8iC3riUn2dipc2L9K9GZUdRHe6JXaNy9yWgFMoHzElIiDtrAimhGvpXv13bbGps0aYAof51YiLAD-bqsafXT_l-hEx6cYf4sb6imXTgPyFeGrj6CraTFSw2ULITEdhIEkt3a8s7XXfnBKrXBEVVrI9SkZk1DEyUZZIhCd1ikrjY1g4kpQOslUyrEBBlJKU-rO1ug6M6r1aqIvIZ56MXTB_VcW3Eg9a2g.OoJ4li1pLUy1ifrOMzLOJEAMppLVpgPbtSYMRnScCi0&dib_tag=se&keywords=bose&qid=1710589484&s=aht&sr=1-24
25,"Bluetooth Headphones, Hybrid Active Noise Cancelling Wireless Headphones Over Ear with Microphone, 140H Playtime, Transparency Mode, Deep Bass, Clear Calls, Comfort fit for Travel, Home Office",$39.99,4.7 ,https://m.media-amazon.com/images/I/61zKWtjenPL.__AC_SX300_SY300_QL70_FMwebp_.jpg,,https://www.amazon.com/Bluetooth-Headphones-Cancelling-Microphone-Transparency/dp/B0CN9GQ1LW/ref=sr_1_25?dib=eyJ2IjoiMSJ9.pCIyXyl6jitR9GPiizoNP8R6Rp2wdTu29Doa5k1Y0WQ3Y80RWmkZFGRvQ2gqEeVlPaW55KUlcwj8iC3riUn2dipc2L9K9GZUdRHe6JXaNy9yWgFMoHzElIiDtrAimhGvpXv13bbGps0aYAof51YiLAD-bqsafXT_l-hEx6cYf4sb6imXTgPyFeGrj6CraTFSw2ULITEdhIEkt3a8s7XXfnBKrXBEVVrI9SkZk1DEyUZZIhCd1ikrjY1g4kpQOslUyrEBBlJKU-rO1ug6M6r1aqIvIZ56MXTB_VcW3Eg9a2g.OoJ4li1pLUy1ifrOMzLOJEAMppLVpgPbtSYMRnScCi0&dib_tag=se&keywords=bose&qid=1710589484&s=aht&sr=1-25
26,"Bose Noise Cancelling Wireless Bluetooth Headphones 700, with Alexa Voice Control, Soapstone",$379.00,4.7 ,https://m.media-amazon.com/images/I/41p7WW3kkKL.__AC_SX300_SY300_QL70_FMwebp_.jpg,"Bose Noise Cancelling Headphones 700 have redefined what wireless headphones can do. Keep your head up to the world with easy access to voice assistants — perfect for music, navigation, weather, and more. Confidently take calls or speak to Alexa anywhere. An unrivaled four-microphone system picks up and isolates your voice while cancelling the noise around you. With these Bluetooth headphones, Bose has even improved on what it’s most known for. 11 levels of noise cancellation let you truly personalize your environment. Set it low to let more of the world In, somewhere in the middle, or turn it all the way up to block out the noisy world around you. Signature active EQ promises an immersive listening experience at any volume. Whether you’re relaxing with quiet music or really cranking it, your music sounds like it should. These touch-sensitive wireless headphones are also designed with a streamlined stainless steel headband, and a lightweight, comfortable fit. The intuitive controls keep everything simple — manage volume, calls, and music just by touching the earcup. One touch is all you need to reach Spotify — instantly open your last session by tapping and holding the right earcup. You can repeat this step to discover brand new content. The Bose Music app gives you even more control. The Bluetooth headphones feature up to 20 hours of wireless battery life. Includes Bose Noise Cancelling Headphones 700, USB charging cable, audio cable, and carrying case. Available in Black or Silver.",https://www.amazon.com/Bose-Cancelling-Bluetooth-Headphones-Soapstone/dp/B07X5F81JS/ref=sr_1_26?dib=eyJ2IjoiMSJ9.pCIyXyl6jitR9GPiizoNP8R6Rp2wdTu29Doa5k1Y0WQ3Y80RWmkZFGRvQ2gqEeVlPaW55KUlcwj8iC3riUn2dipc2L9K9GZUdRHe6JXaNy9yWgFMoHzElIiDtrAimhGvpXv13bbGps0aYAof51YiLAD-bqsafXT_l-hEx6cYf4sb6imXTgPyFeGrj6CraTFSw2ULITEdhIEkt3a8s7XXfnBKrXBEVVrI9SkZk1DEyUZZIhCd1ikrjY1g4kpQOslUyrEBBlJKU-rO1ug6M6r1aqIvIZ56MXTB_VcW3Eg9a2g.OoJ4li1pLUy1ifrOMzLOJEAMppLVpgPbtSYMRnScCi0&dib_tag=se&keywords=bose&qid=1710589484&s=aht&sr=1-26
27,"Bose QuietComfort 35 (Series I) Wireless Headphones, Noise Cancelling - Black",$99.78,4.3 ,https://m.media-amazon.com/images/I/61KuCFrM3IL.__AC_SX300_SY300_QL70_FMwebp_.jpg,Quiet Comfort 35 wireless headphones are engineered with world-class noise cancellation that makes quiet sound quieter and music sound better Free yourself from wires and connect easily to your devices with Bluetooth and NFC pairing Volume-optimized EQ gives you balanced audio performance at any volume while a noise-rejecting dual microphone provides clear calls even in windy or noisy environments Voice prompts and intuitive controls make communicating and controlling your music hassle-free A lithium-ion battery gives you up to 20 hours of wireless play time per charge And if you anticipate a situation where charging may not be possible just plug in the included audio cable Wired mode gives you up to 40 hours of play time per charge Premium materials make these headphones lightweight and comfortable for all-day listening Use the Bose Connect app for a more personalized experience Included Quiet Comfort 35 wireless headphones USB charging cable backup audio cable airline adapter carry case,https://www.amazon.com/Bose-QuietComfort-Wireless-Headphones-Cancelling/dp/B01E3SNO1G/ref=sr_1_27?dib=eyJ2IjoiMSJ9.pCIyXyl6jitR9GPiizoNP8R6Rp2wdTu29Doa5k1Y0WQ3Y80RWmkZFGRvQ2gqEeVlPaW55KUlcwj8iC3riUn2dipc2L9K9GZUdRHe6JXaNy9yWgFMoHzElIiDtrAimhGvpXv13bbGps0aYAof51YiLAD-bqsafXT_l-hEx6cYf4sb6imXTgPyFeGrj6CraTFSw2ULITEdhIEkt3a8s7XXfnBKrXBEVVrI9SkZk1DEyUZZIhCd1ikrjY1g4kpQOslUyrEBBlJKU-rO1ug6M6r1aqIvIZ56MXTB_VcW3Eg9a2g.OoJ4li1pLUy1ifrOMzLOJEAMppLVpgPbtSYMRnScCi0&dib_tag=se&keywords=bose&qid=1710589484&s=aht&sr=1-27
28,"Bose QuietComfort 20 Acoustic Noise Cancelling Headphones, Compatible with Apple Devices, Black (Renewed)",$194.49,3.7 ,https://m.media-amazon.com/images/I/61+gznINuUL._AC_SY300_SX300_.jpg,"This pre-owned or refurbished product has been professionally inspected and tested to work and look like new. How a product becomes part of Amazon Renewed, your destination for pre-owned, refurbished products: A customer buys a new product and returns it or trades it in for a newer or different model. That product is inspected and tested to work and look like new by Amazon-qualified suppliers. Then, the product is sold as an Amazon Renewed product on Amazon. If not satisfied with the purchase, renewed products are eligible for replacement or refund under the Amazon Renewed Guarantee.",https://www.amazon.com/Bose-QuietComfort-Acoustic-Cancelling-Headphones/dp/B07T49NLMJ/ref=sr_1_28?dib=eyJ2IjoiMSJ9.pCIyXyl6jitR9GPiizoNP8R6Rp2wdTu29Doa5k1Y0WQ3Y80RWmkZFGRvQ2gqEeVlPaW55KUlcwj8iC3riUn2dipc2L9K9GZUdRHe6JXaNy9yWgFMoHzElIiDtrAimhGvpXv13bbGps0aYAof51YiLAD-bqsafXT_l-hEx6cYf4sb6imXTgPyFeGrj6CraTFSw2ULITEdhIEkt3a8s7XXfnBKrXBEVVrI9SkZk1DEyUZZIhCd1ikrjY1g4kpQOslUyrEBBlJKU-rO1ug6M6r1aqIvIZ56MXTB_VcW3Eg9a2g.OoJ4li1pLUy1ifrOMzLOJEAMppLVpgPbtSYMRnScCi0&dib_tag=se&keywords=bose&qid=1710589484&s=aht&sr=1-28
29,Bose QuietComfort 3 Acoustic Noise Cancelling Headphones (Discontinued by Manufacturer),$89.99,3.9 ,https://m.media-amazon.com/images/I/614sMjTbYZL.__AC_SX300_SY300_QL70_FMwebp_.jpg,"Product Description   Compact, on-ear QuietComfort 3 headphones offer a proven combination of Bose noise reduction, audio performance and comfortable fit. Proprietary Bose technologies deliver quality sound from these award-winning headphones - and make listening a pleasure just about anywhere.   From the Manufacturer       Bose® QuietComfort® 3 Acoustic Noise Cancelling® Headphones   High-performing noise reduction headphones for travel, work and homeEnjoy your music and movies even more, with clear and lifelike soundComfortable and lightweight on-ear fitRechargeable lithium-ion battery and charger includedEar cups fold flat in slim carrying case for easy storage   Welcome to a quieter worldCompact, on-ear QuietComfort 3 headphones offer a proven combination of Bose® noise reduction, audio performance and comfortable fit. Proprietary Bose technologies deliver quality sound from these award-winning headphones - and make listening a pleasure just about anywhere.Hear the difference for yourself Advanced noise reduction and a comfortable fit let you enjoy hours of easy listening. Wear QC®3 headphones when you fly, and you'll notice a dramatic reduction in engine noise the moment you turn them on. For quality audio, simply plug the cable into your portable player or the in-flight entertainment system.Use QC3 headphones at home or at work, and distractions fade softly into the background. Of course, no headphones will eliminate all noise. But Bose technologies in QuietComfort 3 headphones work together to make almost any listening experience more rewarding.Proven performanceQC3 headphones feature Bose Acoustic Noise Cancelling technology that electronically identifies, and then dramatically reduces, the noise around you, while preserving the audio or tranquility you desire. Proprietary signal processing and audio reproduction technology also provide lifelike audio across the full range of sound - including deep low tones - from relatively small and lightweight headphones.With ambient noise reduced, the high quality sound these headphones provide becomes even more apparent. You may hear nuances in your favorite tracks that you've never noticed before. And the soft-cushioned, easy-on-the-ears fit lets you listen comfortably for hours.Fine traveling companionsQC3 headphones come with a rechargeable lithium-ion battery and convenient wall charger. You can expect 25 hours of use from a fully charged battery, with a lifespan of approximately 500 charging cycles. An airline adapter plug and protective carrying case are also included. Earcups fold flat for easy storage in the slim case.Acoustic Noise Cancelling® headphone technology, a proprietary Bose innovation, electronically identifies and reduces noise while faithfully preserving the audio or tranquility you desire.QC3 headphones make an ideal travel companion, effectively reducing the noise around you to create a more tranquil environment. Compact on-ear design with proprietary soft cushions that establish a critical acoustical seal - helping to further reduce noise while providing a comfortable fit.TriPort® acoustic headphone structure, another Bose exclusive, features tiny vents in the earcups to enable a tonally-balanced audio performance - including reproduction of deep, low notes?from relatively small and lightweight headphonesActive equalization electronically tunes the headphones' frequency response, enabling outstanding audio performance.Rechargeable lithium-ion battery provides an average of 25 hours of reliable use per charge. Small wall-socket charger also included.Single, detachable audio cable offers greater convenience than standard Y-cables.Fold-flat earcups rotate 90 degrees for easy storage and portability in the included case.Slim carrying case helps protect headphones and accessories during travel.Product Details Overall headphone dimensions 7.38""H x 5.25""W ( 19 cm x 13.5 cm ) Ear cushion outside dimensions 2.88""H x 2.25""W ( 7.5 cm x 6 cm ) Weight with cable 5.1 oz (145 g) Battery output power 3.7VDC, 200mAh Battery life Approximately 25 hours per charge; 500 charging cycles What's in the box QuietComfort 3 headphonesRechargeable lithium-ion batteryBattery chargerDetachable audio cableAirline adapterCarrying caseSimilar Bose Products to Consider Bose® QuietComfort® 15 Acoustic Noise Cancelling® headphones --The best QuietComfort headphones from Bose reduce even more noise across a wider range of frequencies - using advanced electronics and newly developed ear cushions. They're quieter than ever before, with Bose quality sound and a fit that stays comfortable for hours.",https://www.amazon.com/Bose-QuietComfort-Cancelling-Discontinued-Manufacturer/dp/B0030XXH1S/ref=sr_1_29?dib=eyJ2IjoiMSJ9.pCIyXyl6jitR9GPiizoNP8R6Rp2wdTu29Doa5k1Y0WQ3Y80RWmkZFGRvQ2gqEeVlPaW55KUlcwj8iC3riUn2dipc2L9K9GZUdRHe6JXaNy9yWgFMoHzElIiDtrAimhGvpXv13bbGps0aYAof51YiLAD-bqsafXT_l-hEx6cYf4sb6imXTgPyFeGrj6CraTFSw2ULITEdhIEkt3a8s7XXfnBKrXBEVVrI9SkZk1DEyUZZIhCd1ikrjY1g4kpQOslUyrEBBlJKU-rO1ug6M6r1aqIvIZ56MXTB_VcW3Eg9a2g.OoJ4li1pLUy1ifrOMzLOJEAMppLVpgPbtSYMRnScCi0&dib_tag=se&keywords=bose&qid=1710589484&s=aht&sr=1-29
30,Bose QuietComfort 25 Acoustic Noise Cancelling Headphones for Apple devices - Black (Wired 3.5mm),$159.97,4.5 ,https://m.media-amazon.com/images/I/71jAijRvcyL.__AC_SX300_SY300_QL70_FMwebp_.jpg,"QuietComfort 25 Acoustic Noise Cancelling headphones are the best performing around ear headphones from Bose. They give you crisp, powerful sound and quiet that lets you hear your music better. Bose advances their industry leading headphones with the latest proprietary Bose Active EQ and TriPort technology, giving the music you love deep, clear sound. At the same time, Bose noise cancelling technology monitors the noise around you and cancels it out, helping you focus on what you want to hear whether it’s your music, your calls or simply peace and quiet. With a distinctive design and two color options to match your style, these headphones look as good as they sound. They’re also comfortable, durably made and easy to stow, with earcups that pivot to fit in a small carrying case. Customized for Apple devices. Included: QuietComfort 25 headphones; 56 inch QC25 inline remote and microphone cable; airline adapter; carrying case; AAA battery.",https://www.amazon.com/Bose-QuietComfort-Acoustic-Cancelling-Headphones/dp/B00M1NEUKK/ref=sr_1_30?dib=eyJ2IjoiMSJ9.pCIyXyl6jitR9GPiizoNP8R6Rp2wdTu29Doa5k1Y0WQ3Y80RWmkZFGRvQ2gqEeVlPaW55KUlcwj8iC3riUn2dipc2L9K9GZUdRHe6JXaNy9yWgFMoHzElIiDtrAimhGvpXv13bbGps0aYAof51YiLAD-bqsafXT_l-hEx6cYf4sb6imXTgPyFeGrj6CraTFSw2ULITEdhIEkt3a8s7XXfnBKrXBEVVrI9SkZk1DEyUZZIhCd1ikrjY1g4kpQOslUyrEBBlJKU-rO1ug6M6r1aqIvIZ56MXTB_VcW3Eg9a2g.OoJ4li1pLUy1ifrOMzLOJEAMppLVpgPbtSYMRnScCi0&dib_tag=se&keywords=bose&qid=1710589484&s=aht&sr=1-30
31,"Philips Bluetooth & WiFi Stereo System for Home with CD Player, Spotify, Internet Radio, FM Radio, MP3 Playback, Crisp Highs and Rich Bass 100W, Remove Control Included",$294.00,3.9 ,https://m.media-amazon.com/images/I/712lGb9eyUL.__AC_SX300_SY300_QL70_FMwebp_.jpg,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MTYwNDU5NzA4MzY4MDc1OjE3MTA1ODk1ODA6c3BfYXRmX25leHQ6MzAwMTQ2OTkxMDI4NTAyOjowOjo&url=%2FPhilips-Bluetooth-Internet-Playback-Included%2Fdp%2FB0CMJSB1HM%2Fref%3Dsr_1_25_sspa%3Fdib%3DeyJ2IjoiMSJ9.KpALGK3A5cJFbEWEfWRvhs-1lMplaPr5mAA87rzWPJ-xCz95DsMPIh2kJhdmhl0rN_odpEZkmgnVzq-05HpKe-L1VVGvtdWMj-dX7l5qIQI39HNaVzj6mRYPxTrBAXHMHCwKeqX5ggFd1xn66yT9Np3OuGD4Lv0SLN_osKYyyRtUV1Mx_tB4F-DbsnWO9YI2QHrcLAy0Tu5HMeI82cAJdXO3L-rdwMAqXA8p4PYVi8N3CSy5Lyz4FRFsjUGbvzpnjoB3Xkxa3s9H7N6qm8tRPuEBrmxym4106kFkl9BU1V4.loIcqIl5e8oERfdjz5SfB90b5B0SMPJlfv305dDu9G0%26dib_tag%3Dse%26keywords%3Dbose%26qid%3D1710589580%26s%3Daht%26sr%3D1-25-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
32,"SOWO Portable Bluetooth Speaker with Powerful Bass - Wireless Speaker with Partyboom Technology - 30W, IP67 Waterproof - Stereo Sound for Outdoor, Camping and Travel Use - Black",$76.99,4.6 ,https://m.media-amazon.com/images/I/61bJFBDyFTL.__AC_SX300_SY300_QL70_FMwebp_.jpg,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MTYwNDU5NzA4MzY4MDc1OjE3MTA1ODk1ODA6c3BfYXRmX25leHQ6MzAwMTM5Mjc0NjE5MDAyOjowOjo&url=%2FSOWO-Portable-Bluetooth-Speaker-Powerful%2Fdp%2FB0CRDLGGL2%2Fref%3Dsr_1_26_sspa%3Fdib%3DeyJ2IjoiMSJ9.KpALGK3A5cJFbEWEfWRvhs-1lMplaPr5mAA87rzWPJ-xCz95DsMPIh2kJhdmhl0rN_odpEZkmgnVzq-05HpKe-L1VVGvtdWMj-dX7l5qIQI39HNaVzj6mRYPxTrBAXHMHCwKeqX5ggFd1xn66yT9Np3OuGD4Lv0SLN_osKYyyRtUV1Mx_tB4F-DbsnWO9YI2QHrcLAy0Tu5HMeI82cAJdXO3L-rdwMAqXA8p4PYVi8N3CSy5Lyz4FRFsjUGbvzpnjoB3Xkxa3s9H7N6qm8tRPuEBrmxym4106kFkl9BU1V4.loIcqIl5e8oERfdjz5SfB90b5B0SMPJlfv305dDu9G0%26dib_tag%3Dse%26keywords%3Dbose%26qid%3D1710589580%26s%3Daht%26sr%3D1-26-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
33,Bose QuietComfort 25 Noise Cancelling Headphones (715053-0010) - Renewed,$179.99,4.1 ,https://m.media-amazon.com/images/I/61WuleJkxNL.__AC_SY300_SX300_QL70_FMwebp_.jpg,"QuiteComfort 25 QuietComfort 25 Acoustic Noise Cancelling headphones give you crisp, powerful sound – and quiet that lets you hear your music better. Bose advances their industry–leading headphones with the latest proprietary Bose Active EQ and TriPort technology, giving the music you love deep, clear sound.",https://www.amazon.com/Bose-QuietComfort-Cancelling-Headphones-715053-0010/dp/B079NMK1YQ/ref=sr_1_27?dib=eyJ2IjoiMSJ9.KpALGK3A5cJFbEWEfWRvhs-1lMplaPr5mAA87rzWPJ-xCz95DsMPIh2kJhdmhl0rN_odpEZkmgnVzq-05HpKe-L1VVGvtdWMj-dX7l5qIQI39HNaVzj6mRYPxTrBAXHMHCwKeqX5ggFd1xn66yT9Np3OuGD4Lv0SLN_osKYyyRtUV1Mx_tB4F-DbsnWO9YI2QHrcLAy0Tu5HMeI82cAJdXO3L-rdwMAqXA8p4PYVi8N3CSy5Lyz4FRFsjUGbvzpnjoB3Xkxa3s9H7N6qm8tRPuEBrmxym4106kFkl9BU1V4.loIcqIl5e8oERfdjz5SfB90b5B0SMPJlfv305dDu9G0&dib_tag=se&keywords=bose&qid=1710589580&s=aht&sr=1-27
34,Bose SoundLink Around Ear Wireless Headphones II - Black,$174.90,4.6 ,https://m.media-amazon.com/images/I/51qQ1cER4dL.__AC_SX300_SY300_QL70_FMwebp_.jpg,"Enjoy a better wireless experience with Bose sound link Around Ear wireless headphones II. Exclusive technology delivers deep, immersive sound at any volume, making them the best sounding wireless headphones available. A dual microphone system rejects noise and wind so you'll be heard loud and clear. And enhanced side tone makes your voice sound more natural. Sound link wireless headphones use the latest Bluetooth technology so you can easily connect to your mobile devices with seamless audio/video sync and switch between two devices. For NFC enabled devices, you can simply tap the right ear cup for quick pairing. A rechargeable lithium ion battery lets you listen for up to 15 hours and gives you up to 2 hours of play time with a 15 minute charge. Effortless touch controls allow for simple command of your music and calls. And voice prompts give you information about battery life, device connection and caller ID. Sound link wireless headphones are lighter and more comfortable than other comparable wireless headphones so you can enjoy them all day long. Wear them almost anywhere, and experience the uncompromised wireless performance. Included: sound link Around Ear headphones; detachable audio cable; carrying case. Ear cushion: 3.8 inches, Height x 2.9 inches width.",https://www.amazon.com/Bose-SoundLink-around-ear-wireless-headphones/dp/B0117RGG8E/ref=sr_1_28?dib=eyJ2IjoiMSJ9.KpALGK3A5cJFbEWEfWRvhs-1lMplaPr5mAA87rzWPJ-xCz95DsMPIh2kJhdmhl0rN_odpEZkmgnVzq-05HpKe-L1VVGvtdWMj-dX7l5qIQI39HNaVzj6mRYPxTrBAXHMHCwKeqX5ggFd1xn66yT9Np3OuGD4Lv0SLN_osKYyyRtUV1Mx_tB4F-DbsnWO9YI2QHrcLAy0Tu5HMeI82cAJdXO3L-rdwMAqXA8p4PYVi8N3CSy5Lyz4FRFsjUGbvzpnjoB3Xkxa3s9H7N6qm8tRPuEBrmxym4106kFkl9BU1V4.loIcqIl5e8oERfdjz5SfB90b5B0SMPJlfv305dDu9G0&dib_tag=se&keywords=bose&qid=1710589580&s=aht&sr=1-28
35,Bose QuietComfort 45 Noise Canceling Bluetooth Headphones (White Smoke),Page 1 of 1,4.6 ,https://m.media-amazon.com/images/I/51CHPyFpnoL.__AC_SY300_SX300_QL70_FMwebp_.jpg,"This pre-owned or refurbished product has been professionally inspected and tested to work and look like new. How a product becomes part of Amazon Renewed, your destination for pre-owned, refurbished products: A customer buys a new product and returns it or trades it in for a newer or different model. That product is inspected and tested to work and look like new by Amazon-qualified suppliers. Then, the product is sold as an Amazon Renewed product on Amazon. If not satisfied with the purchase, renewed products are eligible for replacement or refund under the Amazon Renewed Guarantee.",https://www.amazon.com/Bose-QuietComfort-Bluetooth-Cancelling-Headphones/dp/B09NCHTW21/ref=sr_1_29?dib=eyJ2IjoiMSJ9.KpALGK3A5cJFbEWEfWRvhs-1lMplaPr5mAA87rzWPJ-xCz95DsMPIh2kJhdmhl0rN_odpEZkmgnVzq-05HpKe-L1VVGvtdWMj-dX7l5qIQI39HNaVzj6mRYPxTrBAXHMHCwKeqX5ggFd1xn66yT9Np3OuGD4Lv0SLN_osKYyyRtUV1Mx_tB4F-DbsnWO9YI2QHrcLAy0Tu5HMeI82cAJdXO3L-rdwMAqXA8p4PYVi8N3CSy5Lyz4FRFsjUGbvzpnjoB3Xkxa3s9H7N6qm8tRPuEBrmxym4106kFkl9BU1V4.loIcqIl5e8oERfdjz5SfB90b5B0SMPJlfv305dDu9G0&dib_tag=se&keywords=bose&qid=1710589580&s=aht&sr=1-29
